,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
k_pain[sub-006],2.59,0.173,2.262,2.903,0.001,0.001,44827.0,15031.0,1.0
k_pain[sub-007],3.079,0.124,2.84,3.311,0.001,0.0,46964.0,14825.0,1.0
k_pain[sub-008],0.131,0.12,0.0,0.353,0.001,0.0,30020.0,14457.0,1.0
k_pain[sub-009],0.433,0.303,0.0,0.965,0.002,0.001,17416.0,10851.0,1.0
k_pain[sub-010],0.381,0.279,0.0,0.88,0.002,0.001,21445.0,11976.0,1.0
k_pain[sub-011],0.199,0.175,0.0,0.525,0.001,0.001,26246.0,13781.0,1.0
k_pain[sub-012],1.972,0.21,1.564,2.348,0.001,0.001,40701.0,13304.0,1.0
k_pain[sub-013],2.31,0.18,1.955,2.632,0.001,0.001,42053.0,15518.0,1.0
k_pain[sub-014],0.168,0.149,0.0,0.444,0.001,0.001,29681.0,14739.0,1.0
k_pain[sub-015],2.29,0.185,1.943,2.633,0.001,0.001,45516.0,15666.0,1.0
k_pain[sub-016],0.435,0.294,0.0,0.944,0.002,0.001,17391.0,10627.0,1.0
k_pain[sub-017],1.659,0.458,0.748,2.432,0.005,0.004,11551.0,5441.0,1.0
k_pain[sub-019],4.036,0.189,3.686,4.397,0.001,0.001,43990.0,17380.0,1.0
k_pain[sub-020],0.838,0.391,0.07,1.486,0.003,0.002,13913.0,8910.0,1.0
k_pain[sub-021],0.911,0.386,0.159,1.591,0.004,0.003,11787.0,5704.0,1.0
k_pain[sub-022],2.857,0.145,2.58,3.122,0.001,0.0,45352.0,16338.0,1.0
k_pain[sub-023],0.295,0.234,0.0,0.723,0.001,0.001,23868.0,12121.0,1.0
k_pain[sub-024],2.787,0.158,2.494,3.086,0.001,0.001,51014.0,16540.0,1.0
k_pain[sub-026],1.219,0.467,0.284,2.023,0.005,0.003,10486.0,5935.0,1.0
k_pain[sub-027],1.632,0.289,1.083,2.14,0.003,0.002,16850.0,7855.0,1.0
k_pain[sub-029],3.402,0.21,2.995,3.786,0.001,0.001,40595.0,18685.0,1.0
k_pain[sub-030],1.838,0.233,1.395,2.257,0.002,0.001,26565.0,10122.0,1.0
k_pain[sub-032],0.125,0.115,0.0,0.338,0.001,0.0,30177.0,13973.0,1.0
k_pain[sub-033],3.058,0.135,2.797,3.309,0.001,0.0,52106.0,17134.0,1.0
k_pain[sub-034],2.113,0.211,1.721,2.509,0.001,0.001,41783.0,14620.0,1.0
k_pain[sub-035],7.272,0.681,6.032,8.565,0.004,0.003,30594.0,18071.0,1.0
k_pain[sub-037],1.453,0.383,0.694,2.107,0.004,0.003,11390.0,5326.0,1.0
k_pain[sub-038],0.313,0.247,0.0,0.767,0.001,0.001,25238.0,13896.0,1.0
k_pain[sub-041],2.825,0.158,2.528,3.124,0.001,0.0,53152.0,16372.0,1.0
k_pain[sub-042],2.765,0.155,2.472,3.054,0.001,0.001,49677.0,15847.0,1.0
k_pain[sub-043],2.11,0.223,1.668,2.499,0.001,0.001,38132.0,15193.0,1.0
k_pain[sub-044],0.327,0.252,0.0,0.786,0.001,0.001,21699.0,12700.0,1.0
k_pain[sub-045],1.661,0.257,1.156,2.117,0.002,0.001,28753.0,11595.0,1.0
k_pain[sub-047],2.7,0.189,2.346,3.047,0.001,0.001,40772.0,15468.0,1.0
k_pain[sub-048],3.324,0.18,2.98,3.662,0.001,0.001,49096.0,18047.0,1.0
k_pain[sub-050],2.58,0.168,2.269,2.898,0.001,0.001,47296.0,15064.0,1.0
p_pain[0],0.981,0.013,0.957,0.999,0.0,0.0,45864.0,19631.0,1.0
p_pain[1],0.938,0.027,0.888,0.982,0.0,0.0,47214.0,19218.0,1.0
p_pain[2],0.933,0.029,0.88,0.982,0.0,0.0,44731.0,19813.0,1.0
p_pain[3],0.942,0.025,0.895,0.983,0.0,0.0,48262.0,18331.0,1.0
p_pain[4],0.982,0.012,0.96,0.999,0.0,0.0,47423.0,18958.0,1.0
p_pain[5],0.782,0.042,0.703,0.858,0.0,0.0,39458.0,21374.0,1.0
p_pain[6],0.996,0.004,0.988,1.0,0.0,0.0,48111.0,18447.0,1.0
p_pain[7],0.807,0.037,0.738,0.875,0.0,0.0,48366.0,18400.0,1.0
p_pain[8],0.766,0.05,0.67,0.857,0.0,0.0,32689.0,20128.0,1.0
p_pain[9],0.995,0.005,0.987,1.0,0.0,0.0,48023.0,18574.0,1.0
p_pain[10],0.402,0.073,0.27,0.5,0.0,0.0,17330.0,12009.0,1.0
p_pain[11],0.995,0.005,0.986,1.0,0.0,0.0,47375.0,18934.0,1.0
p_pain[12],0.986,0.01,0.967,0.999,0.0,0.0,47320.0,17927.0,1.0
p_pain[13],0.748,0.063,0.628,0.859,0.0,0.0,27498.0,20686.0,1.0
p_pain[14],0.463,0.027,0.415,0.5,0.0,0.0,17172.0,12009.0,1.0
p_pain[15],0.996,0.004,0.989,1.0,0.0,0.0,47749.0,18197.0,1.0
p_pain[16],0.444,0.042,0.368,0.5,0.0,0.0,17227.0,12009.0,1.0
p_pain[17],0.985,0.011,0.965,0.999,0.0,0.0,48056.0,18357.0,1.0
p_pain[18],0.795,0.038,0.724,0.865,0.0,0.0,45711.0,19631.0,1.0
p_pain[19],0.984,0.011,0.963,0.999,0.0,0.0,48167.0,18436.0,1.0
p_pain[20],0.926,0.033,0.866,0.98,0.0,0.0,41101.0,20948.0,1.0
p_pain[21],0.996,0.004,0.989,1.0,0.0,0.0,47062.0,17964.0,1.0
p_pain[22],0.423,0.058,0.32,0.5,0.0,0.0,17280.0,12009.0,1.0
p_pain[23],0.946,0.024,0.9,0.985,0.0,0.0,47760.0,18021.0,1.0
p_pain[24],0.986,0.01,0.967,0.999,0.0,0.0,47320.0,17927.0,1.0
p_pain[25],0.942,0.025,0.895,0.983,0.0,0.0,48262.0,18331.0,1.0
p_pain[26],0.938,0.027,0.888,0.982,0.0,0.0,47214.0,19218.0,1.0
p_pain[27],0.982,0.012,0.96,0.999,0.0,0.0,47423.0,18958.0,1.0
p_pain[28],0.996,0.004,0.989,1.0,0.0,0.0,47062.0,17964.0,1.0
p_pain[29],0.463,0.027,0.415,0.5,0.0,0.0,17172.0,12009.0,1.0
p_pain[30],0.995,0.005,0.986,1.0,0.0,0.0,47375.0,18934.0,1.0
p_pain[31],0.933,0.029,0.88,0.982,0.0,0.0,44731.0,19813.0,1.0
p_pain[32],0.807,0.037,0.738,0.875,0.0,0.0,48366.0,18400.0,1.0
p_pain[33],0.984,0.011,0.963,0.999,0.0,0.0,48167.0,18436.0,1.0
p_pain[34],0.748,0.063,0.628,0.859,0.0,0.0,27498.0,20686.0,1.0
p_pain[35],0.423,0.058,0.32,0.5,0.0,0.0,17280.0,12009.0,1.0
p_pain[36],0.995,0.005,0.987,1.0,0.0,0.0,48023.0,18574.0,1.0
p_pain[37],0.782,0.042,0.703,0.858,0.0,0.0,39458.0,21374.0,1.0
p_pain[38],0.981,0.013,0.957,0.999,0.0,0.0,45864.0,19631.0,1.0
p_pain[39],0.946,0.024,0.9,0.985,0.0,0.0,47760.0,18021.0,1.0
p_pain[40],0.795,0.038,0.724,0.865,0.0,0.0,45711.0,19631.0,1.0
p_pain[41],0.482,0.013,0.459,0.5,0.0,0.0,17111.0,12009.0,1.0
p_pain[42],0.996,0.004,0.988,1.0,0.0,0.0,48111.0,18447.0,1.0
p_pain[43],0.766,0.05,0.67,0.857,0.0,0.0,32689.0,20128.0,1.0
p_pain[44],0.402,0.073,0.27,0.5,0.0,0.0,17330.0,12009.0,1.0
p_pain[45],0.926,0.033,0.866,0.98,0.0,0.0,41101.0,20948.0,1.0
p_pain[46],0.985,0.011,0.965,0.999,0.0,0.0,48056.0,18357.0,1.0
p_pain[47],0.996,0.004,0.989,1.0,0.0,0.0,47749.0,18197.0,1.0
p_pain[48],0.444,0.042,0.368,0.5,0.0,0.0,17227.0,12009.0,1.0
p_pain[49],0.807,0.037,0.738,0.875,0.0,0.0,48366.0,18400.0,1.0
p_pain[50],0.748,0.063,0.628,0.859,0.0,0.0,27498.0,20686.0,1.0
p_pain[51],0.982,0.012,0.96,0.999,0.0,0.0,47423.0,18958.0,1.0
p_pain[52],0.985,0.011,0.965,0.999,0.0,0.0,48056.0,18357.0,1.0
p_pain[53],0.482,0.013,0.459,0.5,0.0,0.0,17111.0,12009.0,1.0
p_pain[54],0.782,0.042,0.703,0.858,0.0,0.0,39458.0,21374.0,1.0
p_pain[55],0.444,0.042,0.368,0.5,0.0,0.0,17227.0,12009.0,1.0
p_pain[56],0.463,0.027,0.415,0.5,0.0,0.0,17172.0,12009.0,1.0
p_pain[57],0.766,0.05,0.67,0.857,0.0,0.0,32689.0,20128.0,1.0
p_pain[58],0.933,0.029,0.88,0.982,0.0,0.0,44731.0,19813.0,1.0
p_pain[59],0.938,0.027,0.888,0.982,0.0,0.0,47214.0,19218.0,1.0
p_pain[60],0.984,0.011,0.963,0.999,0.0,0.0,48167.0,18436.0,1.0
p_pain[61],0.996,0.004,0.989,1.0,0.0,0.0,47749.0,18197.0,1.0
p_pain[62],0.986,0.01,0.967,0.999,0.0,0.0,47320.0,17927.0,1.0
p_pain[63],0.995,0.005,0.987,1.0,0.0,0.0,48023.0,18574.0,1.0
p_pain[64],0.996,0.004,0.988,1.0,0.0,0.0,48111.0,18447.0,1.0
p_pain[65],0.795,0.038,0.724,0.865,0.0,0.0,45711.0,19631.0,1.0
p_pain[66],0.996,0.004,0.989,1.0,0.0,0.0,47062.0,17964.0,1.0
p_pain[67],0.402,0.073,0.27,0.5,0.0,0.0,17330.0,12009.0,1.0
p_pain[68],0.981,0.013,0.957,0.999,0.0,0.0,45864.0,19631.0,1.0
p_pain[69],0.946,0.024,0.9,0.985,0.0,0.0,47760.0,18021.0,1.0
p_pain[70],0.926,0.033,0.866,0.98,0.0,0.0,41101.0,20948.0,1.0
p_pain[71],0.995,0.005,0.986,1.0,0.0,0.0,47375.0,18934.0,1.0
p_pain[72],0.942,0.025,0.895,0.983,0.0,0.0,48262.0,18331.0,1.0
p_pain[73],0.423,0.058,0.32,0.5,0.0,0.0,17280.0,12009.0,1.0
p_pain[74],0.423,0.058,0.32,0.5,0.0,0.0,17280.0,12009.0,1.0
p_pain[75],0.807,0.037,0.738,0.875,0.0,0.0,48366.0,18400.0,1.0
p_pain[76],0.985,0.011,0.965,0.999,0.0,0.0,48056.0,18357.0,1.0
p_pain[77],0.933,0.029,0.88,0.982,0.0,0.0,44731.0,19813.0,1.0
p_pain[78],0.482,0.013,0.459,0.5,0.0,0.0,17111.0,12009.0,1.0
p_pain[79],0.766,0.05,0.67,0.857,0.0,0.0,32689.0,20128.0,1.0
p_pain[80],0.926,0.033,0.866,0.98,0.0,0.0,41101.0,20948.0,1.0
p_pain[81],0.938,0.027,0.888,0.982,0.0,0.0,47214.0,19218.0,1.0
p_pain[82],0.996,0.004,0.989,1.0,0.0,0.0,47749.0,18197.0,1.0
p_pain[83],0.995,0.005,0.987,1.0,0.0,0.0,48023.0,18574.0,1.0
p_pain[84],0.946,0.024,0.9,0.985,0.0,0.0,47760.0,18021.0,1.0
p_pain[85],0.996,0.004,0.988,1.0,0.0,0.0,48111.0,18447.0,1.0
p_pain[86],0.995,0.005,0.986,1.0,0.0,0.0,47375.0,18934.0,1.0
p_pain[87],0.444,0.042,0.368,0.5,0.0,0.0,17227.0,12009.0,1.0
p_pain[88],0.986,0.01,0.967,0.999,0.0,0.0,47320.0,17927.0,1.0
p_pain[89],0.463,0.027,0.415,0.5,0.0,0.0,17172.0,12009.0,1.0
p_pain[90],0.982,0.012,0.96,0.999,0.0,0.0,47423.0,18958.0,1.0
p_pain[91],0.984,0.011,0.963,0.999,0.0,0.0,48167.0,18436.0,1.0
p_pain[92],0.782,0.042,0.703,0.858,0.0,0.0,39458.0,21374.0,1.0
p_pain[93],0.942,0.025,0.895,0.983,0.0,0.0,48262.0,18331.0,1.0
p_pain[94],0.402,0.073,0.27,0.5,0.0,0.0,17330.0,12009.0,1.0
p_pain[95],0.996,0.004,0.989,1.0,0.0,0.0,47062.0,17964.0,1.0
p_pain[96],0.981,0.013,0.957,0.999,0.0,0.0,45864.0,19631.0,1.0
p_pain[97],0.748,0.063,0.628,0.859,0.0,0.0,27498.0,20686.0,1.0
p_pain[98],0.795,0.038,0.724,0.865,0.0,0.0,45711.0,19631.0,1.0
p_pain[99],0.995,0.005,0.987,1.0,0.0,0.0,48023.0,18574.0,1.0
p_pain[100],0.402,0.073,0.27,0.5,0.0,0.0,17330.0,12009.0,1.0
p_pain[101],0.946,0.024,0.9,0.985,0.0,0.0,47760.0,18021.0,1.0
p_pain[102],0.748,0.063,0.628,0.859,0.0,0.0,27498.0,20686.0,1.0
p_pain[103],0.795,0.038,0.724,0.865,0.0,0.0,45711.0,19631.0,1.0
p_pain[104],0.938,0.027,0.888,0.982,0.0,0.0,47214.0,19218.0,1.0
p_pain[105],0.933,0.029,0.88,0.982,0.0,0.0,44731.0,19813.0,1.0
p_pain[106],0.766,0.05,0.67,0.857,0.0,0.0,32689.0,20128.0,1.0
p_pain[107],0.482,0.013,0.459,0.5,0.0,0.0,17111.0,12009.0,1.0
p_pain[108],0.423,0.058,0.32,0.5,0.0,0.0,17280.0,12009.0,1.0
p_pain[109],0.995,0.005,0.986,1.0,0.0,0.0,47375.0,18934.0,1.0
p_pain[110],0.807,0.037,0.738,0.875,0.0,0.0,48366.0,18400.0,1.0
p_pain[111],0.996,0.004,0.988,1.0,0.0,0.0,48111.0,18447.0,1.0
p_pain[112],0.942,0.025,0.895,0.983,0.0,0.0,48262.0,18331.0,1.0
p_pain[113],0.463,0.027,0.415,0.5,0.0,0.0,17172.0,12009.0,1.0
p_pain[114],0.782,0.042,0.703,0.858,0.0,0.0,39458.0,21374.0,1.0
p_pain[115],0.984,0.011,0.963,0.999,0.0,0.0,48167.0,18436.0,1.0
p_pain[116],0.985,0.011,0.965,0.999,0.0,0.0,48056.0,18357.0,1.0
p_pain[117],0.981,0.013,0.957,0.999,0.0,0.0,45864.0,19631.0,1.0
p_pain[118],0.926,0.033,0.866,0.98,0.0,0.0,41101.0,20948.0,1.0
p_pain[119],0.996,0.004,0.989,1.0,0.0,0.0,47749.0,18197.0,1.0
p_pain[120],0.982,0.012,0.96,0.999,0.0,0.0,47423.0,18958.0,1.0
p_pain[121],0.444,0.042,0.368,0.5,0.0,0.0,17227.0,12009.0,1.0
p_pain[122],0.996,0.004,0.989,1.0,0.0,0.0,47062.0,17964.0,1.0
p_pain[123],0.986,0.01,0.967,0.999,0.0,0.0,47320.0,17927.0,1.0
p_pain[124],0.826,0.072,0.692,0.949,0.0,0.0,55990.0,18110.0,1.0
p_pain[125],0.935,0.025,0.887,0.978,0.0,0.0,55360.0,17395.0,1.0
p_pain[126],0.2,0.048,0.112,0.291,0.0,0.0,40744.0,14457.0,1.0
p_pain[127],0.672,0.031,0.615,0.733,0.0,0.0,60895.0,18307.0,1.0
p_pain[128],0.722,0.065,0.603,0.845,0.0,0.0,54741.0,17510.0,1.0
p_pain[129],0.841,0.04,0.765,0.915,0.0,0.0,61744.0,18514.0,1.0
p_pain[130],0.975,0.014,0.949,0.996,0.0,0.0,56891.0,17015.0,1.0
p_pain[131],0.535,0.046,0.446,0.62,0.0,0.0,46308.0,15671.0,1.0
p_pain[132],0.953,0.029,0.9,0.994,0.0,0.0,61407.0,18373.0,1.0
p_pain[133],0.958,0.021,0.92,0.991,0.0,0.0,60093.0,17852.0,1.0
p_pain[134],0.363,0.075,0.228,0.509,0.0,0.0,41299.0,14626.0,1.0
p_pain[135],0.984,0.011,0.964,0.998,0.0,0.0,54521.0,17813.0,1.0
p_pain[136],0.52,0.113,0.312,0.734,0.001,0.0,44799.0,15656.0,1.0
p_pain[137],0.056,0.038,0.005,0.123,0.0,0.0,41172.0,13790.0,1.0
p_pain[138],0.114,0.047,0.035,0.202,0.0,0.0,40952.0,14062.0,1.0
p_pain[139],0.92,0.034,0.859,0.979,0.0,0.0,61731.0,18788.0,1.0
p_pain[140],0.98,0.014,0.956,0.998,0.0,0.0,61132.0,18177.0,1.0
p_pain[141],0.764,0.033,0.702,0.825,0.0,0.0,58102.0,17151.0,1.0
p_pain[142],0.996,0.004,0.989,1.0,0.0,0.0,54096.0,17572.0,1.0
p_pain[143],0.903,0.031,0.844,0.957,0.0,0.0,59050.0,17495.0,1.0
p_pain[144],0.303,0.037,0.233,0.371,0.0,0.0,40582.0,14921.0,1.0
p_pain[145],0.2,0.085,0.055,0.357,0.001,0.0,40707.0,14261.0,1.0
p_pain[146],0.994,0.005,0.984,1.0,0.0,0.0,55829.0,17176.0,1.0
p_pain[147],0.408,0.018,0.373,0.442,0.0,0.0,40449.0,14893.0,1.0
p_pain[148],0.92,0.034,0.859,0.979,0.0,0.0,61731.0,18788.0,1.0
p_pain[149],0.994,0.005,0.984,1.0,0.0,0.0,55829.0,17176.0,1.0
p_pain[150],0.2,0.048,0.112,0.291,0.0,0.0,40744.0,14457.0,1.0
p_pain[151],0.953,0.029,0.9,0.994,0.0,0.0,61407.0,18373.0,1.0
p_pain[152],0.841,0.04,0.765,0.915,0.0,0.0,61744.0,18514.0,1.0
p_pain[153],0.52,0.113,0.312,0.734,0.001,0.0,44799.0,15656.0,1.0
p_pain[154],0.2,0.085,0.055,0.357,0.001,0.0,40707.0,14261.0,1.0
p_pain[155],0.98,0.014,0.956,0.998,0.0,0.0,61132.0,18177.0,1.0
p_pain[156],0.958,0.021,0.92,0.991,0.0,0.0,60093.0,17852.0,1.0
p_pain[157],0.535,0.046,0.446,0.62,0.0,0.0,46308.0,15671.0,1.0
p_pain[158],0.99,0.008,0.975,0.999,0.0,0.0,58277.0,17270.0,1.0
p_pain[159],0.975,0.014,0.949,0.996,0.0,0.0,56891.0,17015.0,1.0
p_pain[160],0.996,0.004,0.989,1.0,0.0,0.0,54096.0,17572.0,1.0
p_pain[161],0.408,0.018,0.373,0.442,0.0,0.0,40449.0,14893.0,1.0
p_pain[162],0.056,0.038,0.005,0.123,0.0,0.0,41172.0,13790.0,1.0
p_pain[163],0.935,0.025,0.887,0.978,0.0,0.0,55360.0,17395.0,1.0
p_pain[164],0.363,0.075,0.228,0.509,0.0,0.0,41299.0,14626.0,1.0
p_pain[165],0.722,0.065,0.603,0.845,0.0,0.0,54741.0,17510.0,1.0
p_pain[166],0.303,0.037,0.233,0.371,0.0,0.0,40582.0,14921.0,1.0
p_pain[167],0.984,0.011,0.964,0.998,0.0,0.0,54521.0,17813.0,1.0
p_pain[168],0.826,0.072,0.692,0.949,0.0,0.0,55990.0,18110.0,1.0
p_pain[169],0.114,0.047,0.035,0.202,0.0,0.0,40952.0,14062.0,1.0
p_pain[170],0.672,0.031,0.615,0.733,0.0,0.0,60895.0,18307.0,1.0
p_pain[171],0.764,0.033,0.702,0.825,0.0,0.0,58102.0,17151.0,1.0
p_pain[172],0.903,0.031,0.844,0.957,0.0,0.0,59050.0,17495.0,1.0
p_pain[173],0.408,0.018,0.373,0.442,0.0,0.0,40449.0,14893.0,1.0
p_pain[174],0.2,0.085,0.055,0.357,0.001,0.0,40707.0,14261.0,1.0
p_pain[175],0.984,0.011,0.964,0.998,0.0,0.0,54521.0,17813.0,1.0
p_pain[176],0.672,0.031,0.615,0.733,0.0,0.0,60895.0,18307.0,1.0
p_pain[177],0.958,0.021,0.92,0.991,0.0,0.0,60093.0,17852.0,1.0
p_pain[178],0.994,0.005,0.984,1.0,0.0,0.0,55829.0,17176.0,1.0
p_pain[179],0.98,0.014,0.956,0.998,0.0,0.0,61132.0,18177.0,1.0
p_pain[180],0.114,0.047,0.035,0.202,0.0,0.0,40952.0,14062.0,1.0
p_pain[181],0.996,0.004,0.989,1.0,0.0,0.0,54096.0,17572.0,1.0
p_pain[182],0.535,0.046,0.446,0.62,0.0,0.0,46308.0,15671.0,1.0
p_pain[183],0.826,0.072,0.692,0.949,0.0,0.0,55990.0,18110.0,1.0
p_pain[184],0.953,0.029,0.9,0.994,0.0,0.0,61407.0,18373.0,1.0
p_pain[185],0.056,0.038,0.005,0.123,0.0,0.0,41172.0,13790.0,1.0
p_pain[186],0.303,0.037,0.233,0.371,0.0,0.0,40582.0,14921.0,1.0
p_pain[187],0.903,0.031,0.844,0.957,0.0,0.0,59050.0,17495.0,1.0
p_pain[188],0.722,0.065,0.603,0.845,0.0,0.0,54741.0,17510.0,1.0
p_pain[189],0.975,0.014,0.949,0.996,0.0,0.0,56891.0,17015.0,1.0
p_pain[190],0.935,0.025,0.887,0.978,0.0,0.0,55360.0,17395.0,1.0
p_pain[191],0.92,0.034,0.859,0.979,0.0,0.0,61731.0,18788.0,1.0
p_pain[192],0.99,0.008,0.975,0.999,0.0,0.0,58277.0,17270.0,1.0
p_pain[193],0.764,0.033,0.702,0.825,0.0,0.0,58102.0,17151.0,1.0
p_pain[194],0.363,0.075,0.228,0.509,0.0,0.0,41299.0,14626.0,1.0
p_pain[195],0.2,0.048,0.112,0.291,0.0,0.0,40744.0,14457.0,1.0
p_pain[196],0.841,0.04,0.765,0.915,0.0,0.0,61744.0,18514.0,1.0
p_pain[197],0.363,0.075,0.228,0.509,0.0,0.0,41299.0,14626.0,1.0
p_pain[198],0.903,0.031,0.844,0.957,0.0,0.0,59050.0,17495.0,1.0
p_pain[199],0.535,0.046,0.446,0.62,0.0,0.0,46308.0,15671.0,1.0
p_pain[200],0.2,0.085,0.055,0.357,0.001,0.0,40707.0,14261.0,1.0
p_pain[201],0.672,0.031,0.615,0.733,0.0,0.0,60895.0,18307.0,1.0
p_pain[202],0.826,0.072,0.692,0.949,0.0,0.0,55990.0,18110.0,1.0
p_pain[203],0.984,0.011,0.964,0.998,0.0,0.0,54521.0,17813.0,1.0
p_pain[204],0.996,0.004,0.989,1.0,0.0,0.0,54096.0,17572.0,1.0
p_pain[205],0.975,0.014,0.949,0.996,0.0,0.0,56891.0,17015.0,1.0
p_pain[206],0.953,0.029,0.9,0.994,0.0,0.0,61407.0,18373.0,1.0
p_pain[207],0.764,0.033,0.702,0.825,0.0,0.0,58102.0,17151.0,1.0
p_pain[208],0.935,0.025,0.887,0.978,0.0,0.0,55360.0,17395.0,1.0
p_pain[209],0.841,0.04,0.765,0.915,0.0,0.0,61744.0,18514.0,1.0
p_pain[210],0.99,0.008,0.975,0.999,0.0,0.0,58277.0,17270.0,1.0
p_pain[211],0.994,0.005,0.984,1.0,0.0,0.0,55829.0,17176.0,1.0
p_pain[212],0.52,0.113,0.312,0.734,0.001,0.0,44799.0,15656.0,1.0
p_pain[213],0.2,0.048,0.112,0.291,0.0,0.0,40744.0,14457.0,1.0
p_pain[214],0.98,0.014,0.956,0.998,0.0,0.0,61132.0,18177.0,1.0
p_pain[215],0.114,0.047,0.035,0.202,0.0,0.0,40952.0,14062.0,1.0
p_pain[216],0.722,0.065,0.603,0.845,0.0,0.0,54741.0,17510.0,1.0
p_pain[217],0.958,0.021,0.92,0.991,0.0,0.0,60093.0,17852.0,1.0
p_pain[218],0.056,0.038,0.005,0.123,0.0,0.0,41172.0,13790.0,1.0
p_pain[219],0.92,0.034,0.859,0.979,0.0,0.0,61731.0,18788.0,1.0
p_pain[220],0.303,0.037,0.233,0.371,0.0,0.0,40582.0,14921.0,1.0
p_pain[221],0.408,0.018,0.373,0.442,0.0,0.0,40449.0,14893.0,1.0
p_pain[222],0.984,0.011,0.964,0.998,0.0,0.0,54521.0,17813.0,1.0
p_pain[223],0.672,0.031,0.615,0.733,0.0,0.0,60895.0,18307.0,1.0
p_pain[224],0.98,0.014,0.956,0.998,0.0,0.0,61132.0,18177.0,1.0
p_pain[225],0.2,0.085,0.055,0.357,0.001,0.0,40707.0,14261.0,1.0
p_pain[226],0.408,0.018,0.373,0.442,0.0,0.0,40449.0,14893.0,1.0
