,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
beta_param[sub-004],132.271,27.128,81.646,182.643,0.17,0.12,23713.0,14486.0,1.0
beta_param[sub-005],136.265,23.172,92.327,178.918,0.124,0.088,33447.0,17725.0,1.0
beta_param[sub-006],124.837,21.212,86.481,165.976,0.113,0.08,34420.0,17542.0,1.0
beta_param[sub-007],135.621,21.766,95.319,177.324,0.114,0.081,35641.0,17917.0,1.0
beta_param[sub-008],61.254,16.36,32.346,91.909,0.093,0.066,27907.0,15818.0,1.0
beta_param[sub-009],124.266,26.86,73.232,173.397,0.16,0.113,25944.0,13109.0,1.0
beta_param[sub-010],108.4,24.346,63.479,154.538,0.145,0.103,25984.0,15258.0,1.0
beta_param[sub-011],78.123,20.377,39.863,115.456,0.124,0.088,23620.0,13875.0,1.0
beta_param[sub-012],161.548,26.427,112.873,211.213,0.144,0.102,32697.0,18285.0,1.0
beta_param[sub-013],160.71,25.124,113.861,207.774,0.13,0.092,36801.0,18409.0,1.0
beta_param[sub-014],78.022,20.656,41.119,116.799,0.126,0.089,23974.0,14813.0,1.0
beta_param[sub-015],153.502,25.254,107.22,201.572,0.133,0.094,35225.0,18320.0,1.0
beta_param[sub-016],143.355,28.819,89.063,196.582,0.169,0.12,27236.0,15375.0,1.0
beta_param[sub-017],80.019,17.663,47.09,112.766,0.106,0.075,26030.0,15231.0,1.0
beta_param[sub-019],74.092,16.141,43.795,104.362,0.09,0.063,31307.0,16734.0,1.0
beta_param[sub-020],132.571,25.657,86.426,181.981,0.151,0.107,27331.0,15297.0,1.0
beta_param[sub-021],140.341,27.036,88.996,189.825,0.152,0.107,30137.0,17016.0,1.0
beta_param[sub-022],131.901,21.321,91.696,171.379,0.11,0.078,36742.0,16747.0,1.0
beta_param[sub-023],115.626,26.089,67.705,164.493,0.156,0.11,25881.0,13311.0,1.0
beta_param[sub-024],122.736,20.236,84.856,160.56,0.102,0.072,38006.0,18065.0,1.0
beta_param[sub-026],92.678,19.737,56.236,129.686,0.12,0.085,25449.0,14238.0,1.0
beta_param[sub-027],141.493,25.243,94.818,189.436,0.138,0.098,31854.0,18174.0,1.0
beta_param[sub-029],65.591,15.386,36.125,94.251,0.092,0.065,27078.0,15065.0,1.0
beta_param[sub-030],159.765,26.385,109.383,208.002,0.139,0.098,34744.0,17080.0,1.0
beta_param[sub-032],105.225,27.502,55.116,155.892,0.171,0.121,23005.0,15052.0,1.0
beta_param[sub-033],130.258,21.353,91.724,170.951,0.112,0.079,35019.0,16965.0,1.0
beta_param[sub-034],140.935,23.667,99.157,187.159,0.128,0.091,32800.0,17014.0,1.0
beta_param[sub-035],1.173,1.42,0.0,3.551,0.008,0.007,23809.0,15533.0,1.0
beta_param[sub-037],116.367,22.307,74.888,158.202,0.134,0.095,26155.0,14827.0,1.0
beta_param[sub-038],100.336,23.609,56.884,144.534,0.13,0.092,29971.0,15692.0,1.0
beta_param[sub-041],138.791,22.747,96.851,181.903,0.122,0.087,33911.0,18318.0,1.0
beta_param[sub-042],122.221,20.546,83.394,160.23,0.108,0.076,35280.0,18084.0,1.0
beta_param[sub-043],136.756,23.134,93.099,179.969,0.121,0.085,35515.0,17873.0,1.0
beta_param[sub-044],124.654,27.983,72.927,176.907,0.178,0.126,22901.0,13777.0,1.0
beta_param[sub-045],166.063,28.044,114.004,218.247,0.154,0.109,31975.0,17620.0,1.0
beta_param[sub-047],101.102,18.427,66.734,135.772,0.104,0.074,29837.0,15410.0,1.0
beta_param[sub-048],70.138,14.97,41.586,97.699,0.089,0.063,27190.0,16387.0,1.0
beta_param[sub-050],130.472,21.937,89.872,171.495,0.115,0.081,35319.0,19160.0,1.0
k_pain[sub-004],6.069,1.88,2.544,9.556,0.012,0.008,24095.0,13325.0,1.0
k_pain[sub-005],18.307,3.697,11.539,25.405,0.02,0.014,32011.0,16457.0,1.0
k_pain[sub-006],25.247,4.916,16.344,34.703,0.027,0.019,32609.0,17475.0,1.0
k_pain[sub-007],39.791,6.512,28.033,52.446,0.034,0.024,35862.0,18017.0,1.0
k_pain[sub-008],0.386,0.442,0.0,1.185,0.003,0.002,27597.0,15143.0,1.0
k_pain[sub-009],5.291,1.86,1.772,8.747,0.011,0.008,25324.0,12268.0,1.0
k_pain[sub-010],5.009,2.043,1.146,8.649,0.012,0.008,25971.0,14283.0,1.0
k_pain[sub-011],1.427,1.052,0.005,3.314,0.006,0.004,23767.0,13314.0,1.0
k_pain[sub-012],17.463,3.115,11.966,23.591,0.017,0.012,34379.0,17628.0,1.0
k_pain[sub-013],27.196,4.475,18.968,35.595,0.024,0.017,34036.0,18761.0,1.0
k_pain[sub-014],1.163,0.922,0.0,2.823,0.005,0.004,22387.0,12584.0,1.0
k_pain[sub-015],20.7,3.864,13.549,27.968,0.02,0.014,35512.0,17647.0,1.0
k_pain[sub-016],6.52,1.858,2.889,9.869,0.011,0.008,27251.0,14934.0,1.0
k_pain[sub-017],9.777,3.791,2.618,16.585,0.023,0.016,24936.0,12785.0,1.0
k_pain[sub-019],48.502,10.149,29.665,67.753,0.057,0.04,31033.0,17127.0,1.0
k_pain[sub-020],8.672,2.312,4.412,13.092,0.014,0.01,26551.0,13909.0,1.0
k_pain[sub-021],8.434,2.171,4.48,12.606,0.012,0.009,29033.0,15552.0,1.0
k_pain[sub-022],33.294,5.761,22.771,44.39,0.029,0.021,37600.0,18813.0,1.0
k_pain[sub-023],4.044,1.664,1.031,7.172,0.01,0.007,24253.0,12309.0,1.0
k_pain[sub-024],31.435,5.786,20.926,42.48,0.03,0.021,36436.0,18276.0,1.0
k_pain[sub-026],7.773,2.83,2.672,13.146,0.017,0.012,25458.0,13805.0,1.0
k_pain[sub-027],12.2,2.683,7.324,17.396,0.015,0.01,31776.0,17246.0,1.0
k_pain[sub-029],39.115,9.678,21.166,57.513,0.057,0.041,27325.0,15648.0,1.0
k_pain[sub-030],17.338,3.229,11.466,23.497,0.017,0.012,34252.0,16940.0,1.0
k_pain[sub-032],1.162,0.846,0.001,2.688,0.005,0.004,20529.0,13126.0,1.0
k_pain[sub-033],38.105,6.439,26.638,50.681,0.034,0.024,35253.0,16882.0,1.0
k_pain[sub-034],19.909,3.838,12.566,26.933,0.021,0.015,33485.0,17477.0,1.0
k_pain[sub-035],18.268,11.787,0.041,39.02,0.069,0.049,21989.0,12994.0,1.0
k_pain[sub-037],10.688,2.922,5.314,16.245,0.018,0.013,25702.0,14668.0,1.0
k_pain[sub-038],3.459,1.682,0.48,6.459,0.009,0.007,29071.0,14688.0,1.0
k_pain[sub-041],33.561,5.79,22.947,44.582,0.03,0.021,36723.0,17444.0,1.0
k_pain[sub-042],26.893,5.2,17.46,36.891,0.028,0.02,34463.0,17476.0,1.0
k_pain[sub-043],20.108,3.974,12.848,27.743,0.021,0.015,33811.0,18155.0,1.0
k_pain[sub-044],4.268,1.712,1.049,7.326,0.011,0.008,22649.0,11963.0,1.0
k_pain[sub-045],14.666,2.728,9.776,19.98,0.015,0.011,29929.0,15773.0,1.0
k_pain[sub-047],23.05,5.319,13.489,33.501,0.031,0.022,28935.0,16327.0,1.0
k_pain[sub-048],30.087,7.809,15.36,44.528,0.045,0.032,28732.0,16878.0,1.0
k_pain[sub-050],25.358,4.87,16.417,34.563,0.026,0.018,34107.0,18451.0,1.0
p_pain[0],0.975,0.015,0.948,0.997,0.0,0.0,29430.0,18064.0,1.0
p_pain[1],0.956,0.021,0.917,0.99,0.0,0.0,31124.0,18248.0,1.0
p_pain[2],0.938,0.026,0.89,0.981,0.0,0.0,32110.0,17216.0,1.0
p_pain[3],0.972,0.016,0.943,0.996,0.0,0.0,29679.0,18071.0,1.0
p_pain[4],0.981,0.013,0.958,0.998,0.0,0.0,28838.0,18584.0,1.0
p_pain[5],0.861,0.041,0.784,0.935,0.0,0.0,33643.0,16705.0,1.0
p_pain[6],0.995,0.005,0.987,1.0,0.0,0.0,26751.0,17252.0,1.0
p_pain[7],0.961,0.02,0.924,0.992,0.0,0.0,30677.0,18362.0,1.0
p_pain[8],0.81,0.049,0.716,0.9,0.0,0.0,33086.0,17676.0,1.0
p_pain[9],0.994,0.006,0.984,1.0,0.0,0.0,27066.0,17441.0,1.0
p_pain[10],0.469,0.102,0.282,0.662,0.001,0.0,25736.0,14373.0,1.0
p_pain[11],0.992,0.007,0.98,1.0,0.0,0.0,27364.0,17500.0,1.0
p_pain[12],0.996,0.004,0.989,1.0,0.0,0.0,26649.0,17251.0,1.0
p_pain[13],0.762,0.058,0.65,0.865,0.0,0.0,31980.0,18389.0,1.0
p_pain[14],0.742,0.061,0.627,0.854,0.0,0.0,31465.0,18597.0,1.0
p_pain[15],0.997,0.003,0.991,1.0,0.0,0.0,26364.0,16832.0,1.0
p_pain[16],0.629,0.08,0.479,0.778,0.0,0.0,28760.0,16320.0,1.0
p_pain[17],0.991,0.007,0.978,1.0,0.0,0.0,27481.0,17313.0,1.0
p_pain[18],0.912,0.031,0.853,0.967,0.0,0.0,33035.0,17373.0,1.0
p_pain[19],0.986,0.01,0.968,0.999,0.0,0.0,28195.0,17936.0,1.0
p_pain[20],0.92,0.03,0.863,0.97,0.0,0.0,32789.0,17322.0,1.0
p_pain[21],0.999,0.002,0.995,1.0,0.0,0.0,25885.0,16976.0,1.0
p_pain[22],0.539,0.094,0.366,0.716,0.001,0.0,26876.0,15281.0,1.0
p_pain[23],0.988,0.009,0.971,0.999,0.0,0.0,28001.0,18128.0,1.0
p_pain[24],0.996,0.004,0.989,1.0,0.0,0.0,26649.0,17251.0,1.0
p_pain[25],0.972,0.016,0.943,0.996,0.0,0.0,29679.0,18071.0,1.0
p_pain[26],0.956,0.021,0.917,0.99,0.0,0.0,31124.0,18248.0,1.0
p_pain[27],0.981,0.013,0.958,0.998,0.0,0.0,28838.0,18584.0,1.0
p_pain[28],0.999,0.002,0.995,1.0,0.0,0.0,25885.0,16976.0,1.0
p_pain[29],0.742,0.061,0.627,0.854,0.0,0.0,31465.0,18597.0,1.0
p_pain[30],0.992,0.007,0.98,1.0,0.0,0.0,27364.0,17500.0,1.0
p_pain[31],0.938,0.026,0.89,0.981,0.0,0.0,32110.0,17216.0,1.0
p_pain[32],0.961,0.02,0.924,0.992,0.0,0.0,30677.0,18362.0,1.0
p_pain[33],0.986,0.01,0.968,0.999,0.0,0.0,28195.0,17936.0,1.0
p_pain[34],0.762,0.058,0.65,0.865,0.0,0.0,31980.0,18389.0,1.0
p_pain[35],0.539,0.094,0.366,0.716,0.001,0.0,26876.0,15281.0,1.0
p_pain[36],0.994,0.006,0.984,1.0,0.0,0.0,27066.0,17441.0,1.0
p_pain[37],0.861,0.041,0.784,0.935,0.0,0.0,33643.0,16705.0,1.0
p_pain[38],0.975,0.015,0.948,0.997,0.0,0.0,29430.0,18064.0,1.0
p_pain[39],0.988,0.009,0.971,0.999,0.0,0.0,28001.0,18128.0,1.0
p_pain[40],0.912,0.031,0.853,0.967,0.0,0.0,33035.0,17373.0,1.0
p_pain[41],0.875,0.038,0.802,0.942,0.0,0.0,33610.0,17412.0,1.0
p_pain[42],0.995,0.005,0.987,1.0,0.0,0.0,26751.0,17252.0,1.0
p_pain[43],0.81,0.049,0.716,0.9,0.0,0.0,33086.0,17676.0,1.0
p_pain[44],0.469,0.102,0.282,0.662,0.001,0.0,25736.0,14373.0,1.0
p_pain[45],0.92,0.03,0.863,0.97,0.0,0.0,32789.0,17322.0,1.0
p_pain[46],0.991,0.007,0.978,1.0,0.0,0.0,27481.0,17313.0,1.0
p_pain[47],0.997,0.003,0.991,1.0,0.0,0.0,26364.0,16832.0,1.0
p_pain[48],0.629,0.08,0.479,0.778,0.0,0.0,28760.0,16320.0,1.0
p_pain[49],0.961,0.02,0.924,0.992,0.0,0.0,30677.0,18362.0,1.0
p_pain[50],0.762,0.058,0.65,0.865,0.0,0.0,31980.0,18389.0,1.0
p_pain[51],0.981,0.013,0.958,0.998,0.0,0.0,28838.0,18584.0,1.0
p_pain[52],0.991,0.007,0.978,1.0,0.0,0.0,27481.0,17313.0,1.0
p_pain[53],0.875,0.038,0.802,0.942,0.0,0.0,33610.0,17412.0,1.0
p_pain[54],0.861,0.041,0.784,0.935,0.0,0.0,33643.0,16705.0,1.0
p_pain[55],0.629,0.08,0.479,0.778,0.0,0.0,28760.0,16320.0,1.0
p_pain[56],0.742,0.061,0.627,0.854,0.0,0.0,31465.0,18597.0,1.0
p_pain[57],0.81,0.049,0.716,0.9,0.0,0.0,33086.0,17676.0,1.0
p_pain[58],0.938,0.026,0.89,0.981,0.0,0.0,32110.0,17216.0,1.0
p_pain[59],0.956,0.021,0.917,0.99,0.0,0.0,31124.0,18248.0,1.0
p_pain[60],0.986,0.01,0.968,0.999,0.0,0.0,28195.0,17936.0,1.0
p_pain[61],0.997,0.003,0.991,1.0,0.0,0.0,26364.0,16832.0,1.0
p_pain[62],0.996,0.004,0.989,1.0,0.0,0.0,26649.0,17251.0,1.0
p_pain[63],0.994,0.006,0.984,1.0,0.0,0.0,27066.0,17441.0,1.0
p_pain[64],0.995,0.005,0.987,1.0,0.0,0.0,26751.0,17252.0,1.0
p_pain[65],0.912,0.031,0.853,0.967,0.0,0.0,33035.0,17373.0,1.0
p_pain[66],0.999,0.002,0.995,1.0,0.0,0.0,25885.0,16976.0,1.0
p_pain[67],0.469,0.102,0.282,0.662,0.001,0.0,25736.0,14373.0,1.0
p_pain[68],0.975,0.015,0.948,0.997,0.0,0.0,29430.0,18064.0,1.0
p_pain[69],0.988,0.009,0.971,0.999,0.0,0.0,28001.0,18128.0,1.0
p_pain[70],0.92,0.03,0.863,0.97,0.0,0.0,32789.0,17322.0,1.0
p_pain[71],0.992,0.007,0.98,1.0,0.0,0.0,27364.0,17500.0,1.0
p_pain[72],0.972,0.016,0.943,0.996,0.0,0.0,29679.0,18071.0,1.0
p_pain[73],0.539,0.094,0.366,0.716,0.001,0.0,26876.0,15281.0,1.0
p_pain[74],0.539,0.094,0.366,0.716,0.001,0.0,26876.0,15281.0,1.0
p_pain[75],0.961,0.02,0.924,0.992,0.0,0.0,30677.0,18362.0,1.0
p_pain[76],0.991,0.007,0.978,1.0,0.0,0.0,27481.0,17313.0,1.0
p_pain[77],0.938,0.026,0.89,0.981,0.0,0.0,32110.0,17216.0,1.0
p_pain[78],0.875,0.038,0.802,0.942,0.0,0.0,33610.0,17412.0,1.0
p_pain[79],0.81,0.049,0.716,0.9,0.0,0.0,33086.0,17676.0,1.0
p_pain[80],0.92,0.03,0.863,0.97,0.0,0.0,32789.0,17322.0,1.0
p_pain[81],0.956,0.021,0.917,0.99,0.0,0.0,31124.0,18248.0,1.0
p_pain[82],0.997,0.003,0.991,1.0,0.0,0.0,26364.0,16832.0,1.0
p_pain[83],0.994,0.006,0.984,1.0,0.0,0.0,27066.0,17441.0,1.0
p_pain[84],0.988,0.009,0.971,0.999,0.0,0.0,28001.0,18128.0,1.0
p_pain[85],0.995,0.005,0.987,1.0,0.0,0.0,26751.0,17252.0,1.0
p_pain[86],0.992,0.007,0.98,1.0,0.0,0.0,27364.0,17500.0,1.0
p_pain[87],0.629,0.08,0.479,0.778,0.0,0.0,28760.0,16320.0,1.0
p_pain[88],0.996,0.004,0.989,1.0,0.0,0.0,26649.0,17251.0,1.0
p_pain[89],0.742,0.061,0.627,0.854,0.0,0.0,31465.0,18597.0,1.0
p_pain[90],0.981,0.013,0.958,0.998,0.0,0.0,28838.0,18584.0,1.0
p_pain[91],0.986,0.01,0.968,0.999,0.0,0.0,28195.0,17936.0,1.0
p_pain[92],0.861,0.041,0.784,0.935,0.0,0.0,33643.0,16705.0,1.0
p_pain[93],0.972,0.016,0.943,0.996,0.0,0.0,29679.0,18071.0,1.0
p_pain[94],0.469,0.102,0.282,0.662,0.001,0.0,25736.0,14373.0,1.0
p_pain[95],0.999,0.002,0.995,1.0,0.0,0.0,25885.0,16976.0,1.0
p_pain[96],0.975,0.015,0.948,0.997,0.0,0.0,29430.0,18064.0,1.0
p_pain[97],0.762,0.058,0.65,0.865,0.0,0.0,31980.0,18389.0,1.0
p_pain[98],0.912,0.031,0.853,0.967,0.0,0.0,33035.0,17373.0,1.0
p_pain[99],0.994,0.006,0.984,1.0,0.0,0.0,27066.0,17441.0,1.0
p_pain[100],0.469,0.102,0.282,0.662,0.001,0.0,25736.0,14373.0,1.0
p_pain[101],0.988,0.009,0.971,0.999,0.0,0.0,28001.0,18128.0,1.0
p_pain[102],0.762,0.058,0.65,0.865,0.0,0.0,31980.0,18389.0,1.0
p_pain[103],0.912,0.031,0.853,0.967,0.0,0.0,33035.0,17373.0,1.0
p_pain[104],0.956,0.021,0.917,0.99,0.0,0.0,31124.0,18248.0,1.0
p_pain[105],0.938,0.026,0.89,0.981,0.0,0.0,32110.0,17216.0,1.0
p_pain[106],0.81,0.049,0.716,0.9,0.0,0.0,33086.0,17676.0,1.0
p_pain[107],0.875,0.038,0.802,0.942,0.0,0.0,33610.0,17412.0,1.0
p_pain[108],0.539,0.094,0.366,0.716,0.001,0.0,26876.0,15281.0,1.0
p_pain[109],0.992,0.007,0.98,1.0,0.0,0.0,27364.0,17500.0,1.0
p_pain[110],0.961,0.02,0.924,0.992,0.0,0.0,30677.0,18362.0,1.0
p_pain[111],0.995,0.005,0.987,1.0,0.0,0.0,26751.0,17252.0,1.0
p_pain[112],0.972,0.016,0.943,0.996,0.0,0.0,29679.0,18071.0,1.0
p_pain[113],0.742,0.061,0.627,0.854,0.0,0.0,31465.0,18597.0,1.0
p_pain[114],0.861,0.041,0.784,0.935,0.0,0.0,33643.0,16705.0,1.0
p_pain[115],0.986,0.01,0.968,0.999,0.0,0.0,28195.0,17936.0,1.0
p_pain[116],0.991,0.007,0.978,1.0,0.0,0.0,27481.0,17313.0,1.0
p_pain[117],0.975,0.015,0.948,0.997,0.0,0.0,29430.0,18064.0,1.0
p_pain[118],0.92,0.03,0.863,0.97,0.0,0.0,32789.0,17322.0,1.0
p_pain[119],0.997,0.003,0.991,1.0,0.0,0.0,26364.0,16832.0,1.0
p_pain[120],0.981,0.013,0.958,0.998,0.0,0.0,28838.0,18584.0,1.0
p_pain[121],0.629,0.08,0.479,0.778,0.0,0.0,28760.0,16320.0,1.0
p_pain[122],0.999,0.002,0.995,1.0,0.0,0.0,25885.0,16976.0,1.0
p_pain[123],0.996,0.004,0.989,1.0,0.0,0.0,26649.0,17251.0,1.0
p_pain[124],0.915,0.031,0.857,0.969,0.0,0.0,34909.0,16071.0,1.0
p_pain[125],0.959,0.02,0.921,0.992,0.0,0.0,34422.0,16818.0,1.0
p_pain[126],0.285,0.071,0.154,0.418,0.0,0.0,34306.0,15825.0,1.0
p_pain[127],0.722,0.052,0.623,0.82,0.0,0.0,35713.0,17811.0,1.0
p_pain[128],0.796,0.047,0.707,0.881,0.0,0.0,35175.0,15662.0,1.0
p_pain[129],0.851,0.041,0.774,0.925,0.0,0.0,34817.0,15301.0,1.0
p_pain[130],0.972,0.016,0.942,0.996,0.0,0.0,34272.0,17476.0,1.0
p_pain[131],0.601,0.061,0.486,0.712,0.0,0.0,35879.0,19225.0,1.0
p_pain[132],0.974,0.015,0.947,0.997,0.0,0.0,34239.0,17456.0,1.0
p_pain[133],0.954,0.022,0.913,0.989,0.0,0.0,34485.0,16722.0,1.0
p_pain[134],0.506,0.066,0.384,0.632,0.0,0.0,35501.0,18933.0,1.0
p_pain[135],0.988,0.009,0.972,0.999,0.0,0.0,34030.0,17971.0,1.0
p_pain[136],0.744,0.051,0.649,0.84,0.0,0.0,35583.0,16768.0,1.0
p_pain[137],0.171,0.062,0.064,0.287,0.0,0.0,33907.0,15205.0,1.0
p_pain[138],0.215,0.067,0.098,0.342,0.0,0.0,34052.0,15428.0,1.0
p_pain[139],0.935,0.027,0.884,0.98,0.0,0.0,34701.0,16266.0,1.0
p_pain[140],0.98,0.013,0.958,0.998,0.0,0.0,34146.0,17620.0,1.0
p_pain[141],0.866,0.039,0.793,0.937,0.0,0.0,34713.0,15687.0,1.0
p_pain[142],0.996,0.004,0.99,1.0,0.0,0.0,33826.0,18101.0,1.0
p_pain[143],0.906,0.033,0.843,0.962,0.0,0.0,34992.0,15904.0,1.0
p_pain[144],0.405,0.071,0.271,0.534,0.0,0.0,34885.0,16916.0,1.0
p_pain[145],0.432,0.07,0.3,0.561,0.0,0.0,35058.0,17506.0,1.0
p_pain[146],0.991,0.007,0.979,1.0,0.0,0.0,33954.0,18069.0,1.0
p_pain[147],0.632,0.059,0.523,0.743,0.0,0.0,35940.0,19391.0,1.0
p_pain[148],0.935,0.027,0.884,0.98,0.0,0.0,34701.0,16266.0,1.0
p_pain[149],0.991,0.007,0.979,1.0,0.0,0.0,33954.0,18069.0,1.0
p_pain[150],0.285,0.071,0.154,0.418,0.0,0.0,34306.0,15825.0,1.0
p_pain[151],0.974,0.015,0.947,0.997,0.0,0.0,34239.0,17456.0,1.0
p_pain[152],0.851,0.041,0.774,0.925,0.0,0.0,34817.0,15301.0,1.0
p_pain[153],0.744,0.051,0.649,0.84,0.0,0.0,35583.0,16768.0,1.0
p_pain[154],0.432,0.07,0.3,0.561,0.0,0.0,35058.0,17506.0,1.0
p_pain[155],0.98,0.013,0.958,0.998,0.0,0.0,34146.0,17620.0,1.0
p_pain[156],0.954,0.022,0.913,0.989,0.0,0.0,34485.0,16722.0,1.0
p_pain[157],0.601,0.061,0.486,0.712,0.0,0.0,35879.0,19225.0,1.0
p_pain[158],0.986,0.01,0.968,0.999,0.0,0.0,34055.0,17852.0,1.0
p_pain[159],0.972,0.016,0.942,0.996,0.0,0.0,34272.0,17476.0,1.0
p_pain[160],0.996,0.004,0.99,1.0,0.0,0.0,33826.0,18101.0,1.0
p_pain[161],0.632,0.059,0.523,0.743,0.0,0.0,35940.0,19391.0,1.0
p_pain[162],0.171,0.062,0.064,0.287,0.0,0.0,33907.0,15205.0,1.0
p_pain[163],0.959,0.02,0.921,0.992,0.0,0.0,34422.0,16818.0,1.0
p_pain[164],0.506,0.066,0.384,0.632,0.0,0.0,35501.0,18933.0,1.0
p_pain[165],0.796,0.047,0.707,0.881,0.0,0.0,35175.0,15662.0,1.0
p_pain[166],0.405,0.071,0.271,0.534,0.0,0.0,34885.0,16916.0,1.0
p_pain[167],0.988,0.009,0.972,0.999,0.0,0.0,34030.0,17971.0,1.0
p_pain[168],0.915,0.031,0.857,0.969,0.0,0.0,34909.0,16071.0,1.0
p_pain[169],0.215,0.067,0.098,0.342,0.0,0.0,34052.0,15428.0,1.0
p_pain[170],0.722,0.052,0.623,0.82,0.0,0.0,35713.0,17811.0,1.0
p_pain[171],0.866,0.039,0.793,0.937,0.0,0.0,34713.0,15687.0,1.0
p_pain[172],0.906,0.033,0.843,0.962,0.0,0.0,34992.0,15904.0,1.0
p_pain[173],0.632,0.059,0.523,0.743,0.0,0.0,35940.0,19391.0,1.0
p_pain[174],0.432,0.07,0.3,0.561,0.0,0.0,35058.0,17506.0,1.0
p_pain[175],0.988,0.009,0.972,0.999,0.0,0.0,34030.0,17971.0,1.0
p_pain[176],0.722,0.052,0.623,0.82,0.0,0.0,35713.0,17811.0,1.0
p_pain[177],0.954,0.022,0.913,0.989,0.0,0.0,34485.0,16722.0,1.0
p_pain[178],0.991,0.007,0.979,1.0,0.0,0.0,33954.0,18069.0,1.0
p_pain[179],0.98,0.013,0.958,0.998,0.0,0.0,34146.0,17620.0,1.0
p_pain[180],0.215,0.067,0.098,0.342,0.0,0.0,34052.0,15428.0,1.0
p_pain[181],0.996,0.004,0.99,1.0,0.0,0.0,33826.0,18101.0,1.0
p_pain[182],0.601,0.061,0.486,0.712,0.0,0.0,35879.0,19225.0,1.0
p_pain[183],0.915,0.031,0.857,0.969,0.0,0.0,34909.0,16071.0,1.0
p_pain[184],0.974,0.015,0.947,0.997,0.0,0.0,34239.0,17456.0,1.0
p_pain[185],0.171,0.062,0.064,0.287,0.0,0.0,33907.0,15205.0,1.0
p_pain[186],0.405,0.071,0.271,0.534,0.0,0.0,34885.0,16916.0,1.0
p_pain[187],0.906,0.033,0.843,0.962,0.0,0.0,34992.0,15904.0,1.0
p_pain[188],0.796,0.047,0.707,0.881,0.0,0.0,35175.0,15662.0,1.0
p_pain[189],0.972,0.016,0.942,0.996,0.0,0.0,34272.0,17476.0,1.0
p_pain[190],0.959,0.02,0.921,0.992,0.0,0.0,34422.0,16818.0,1.0
p_pain[191],0.935,0.027,0.884,0.98,0.0,0.0,34701.0,16266.0,1.0
p_pain[192],0.986,0.01,0.968,0.999,0.0,0.0,34055.0,17852.0,1.0
p_pain[193],0.866,0.039,0.793,0.937,0.0,0.0,34713.0,15687.0,1.0
p_pain[194],0.506,0.066,0.384,0.632,0.0,0.0,35501.0,18933.0,1.0
p_pain[195],0.285,0.071,0.154,0.418,0.0,0.0,34306.0,15825.0,1.0
p_pain[196],0.851,0.041,0.774,0.925,0.0,0.0,34817.0,15301.0,1.0
p_pain[197],0.506,0.066,0.384,0.632,0.0,0.0,35501.0,18933.0,1.0
p_pain[198],0.906,0.033,0.843,0.962,0.0,0.0,34992.0,15904.0,1.0
p_pain[199],0.601,0.061,0.486,0.712,0.0,0.0,35879.0,19225.0,1.0
p_pain[200],0.432,0.07,0.3,0.561,0.0,0.0,35058.0,17506.0,1.0
p_pain[201],0.722,0.052,0.623,0.82,0.0,0.0,35713.0,17811.0,1.0
p_pain[202],0.915,0.031,0.857,0.969,0.0,0.0,34909.0,16071.0,1.0
p_pain[203],0.988,0.009,0.972,0.999,0.0,0.0,34030.0,17971.0,1.0
p_pain[204],0.996,0.004,0.99,1.0,0.0,0.0,33826.0,18101.0,1.0
p_pain[205],0.972,0.016,0.942,0.996,0.0,0.0,34272.0,17476.0,1.0
p_pain[206],0.974,0.015,0.947,0.997,0.0,0.0,34239.0,17456.0,1.0
p_pain[207],0.866,0.039,0.793,0.937,0.0,0.0,34713.0,15687.0,1.0
p_pain[208],0.959,0.02,0.921,0.992,0.0,0.0,34422.0,16818.0,1.0
p_pain[209],0.851,0.041,0.774,0.925,0.0,0.0,34817.0,15301.0,1.0
p_pain[210],0.986,0.01,0.968,0.999,0.0,0.0,34055.0,17852.0,1.0
p_pain[211],0.991,0.007,0.979,1.0,0.0,0.0,33954.0,18069.0,1.0
p_pain[212],0.744,0.051,0.649,0.84,0.0,0.0,35583.0,16768.0,1.0
p_pain[213],0.285,0.071,0.154,0.418,0.0,0.0,34306.0,15825.0,1.0
p_pain[214],0.98,0.013,0.958,0.998,0.0,0.0,34146.0,17620.0,1.0
p_pain[215],0.215,0.067,0.098,0.342,0.0,0.0,34052.0,15428.0,1.0
p_pain[216],0.796,0.047,0.707,0.881,0.0,0.0,35175.0,15662.0,1.0
p_pain[217],0.954,0.022,0.913,0.989,0.0,0.0,34485.0,16722.0,1.0
p_pain[218],0.171,0.062,0.064,0.287,0.0,0.0,33907.0,15205.0,1.0
p_pain[219],0.935,0.027,0.884,0.98,0.0,0.0,34701.0,16266.0,1.0
p_pain[220],0.405,0.071,0.271,0.534,0.0,0.0,34885.0,16916.0,1.0
p_pain[221],0.632,0.059,0.523,0.743,0.0,0.0,35940.0,19391.0,1.0
p_pain[222],0.988,0.009,0.972,0.999,0.0,0.0,34030.0,17971.0,1.0
p_pain[223],0.722,0.052,0.623,0.82,0.0,0.0,35713.0,17811.0,1.0
p_pain[224],0.98,0.013,0.958,0.998,0.0,0.0,34146.0,17620.0,1.0
p_pain[225],0.432,0.07,0.3,0.561,0.0,0.0,35058.0,17506.0,1.0
p_pain[226],0.632,0.059,0.523,0.743,0.0,0.0,35940.0,19391.0,1.0
p_pain[227],0.866,0.039,0.793,0.937,0.0,0.0,34713.0,15687.0,1.0
