,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
p_pain[1042],0.988,0.009,0.971,1.0,0.0,0.0,7200.0,6545.0,1.0
p_pain[1043],0.996,0.004,0.988,1.0,0.0,0.0,7194.0,6545.0,1.0
p_pain[1044],0.981,0.012,0.959,0.998,0.0,0.0,10025.0,6755.0,1.0
p_pain[1045],0.987,0.01,0.97,0.999,0.0,0.0,7433.0,6571.0,1.0
p_pain[1046],0.995,0.005,0.987,1.0,0.0,0.0,7379.0,6571.0,1.0
p_pain[1047],0.995,0.005,0.986,1.0,0.0,0.0,7951.0,6560.0,1.0
p_pain[1048],0.968,0.02,0.931,0.996,0.0,0.0,11209.0,6993.0,1.0
p_pain[1049],0.946,0.024,0.902,0.987,0.0,0.0,10998.0,6752.0,1.0
p_pain[1050],0.888,0.033,0.827,0.949,0.0,0.0,9497.0,6758.0,1.0
p_pain[1051],0.96,0.02,0.922,0.992,0.0,0.0,8598.0,6700.0,1.0
p_pain[1052],0.761,0.036,0.692,0.825,0.0,0.0,7298.0,6571.0,1.0
p_pain[1053],0.967,0.019,0.932,0.995,0.0,0.0,7211.0,6545.0,1.0
p_pain[1054],0.993,0.006,0.983,1.0,0.0,0.0,9351.0,6746.0,1.0
p_pain[1055],0.965,0.019,0.93,0.995,0.0,0.0,7526.0,6571.0,1.0
p_pain[1056],0.907,0.032,0.845,0.964,0.0,0.0,7231.0,6545.0,1.0
p_pain[1057],0.986,0.01,0.967,0.999,0.0,0.0,8188.0,6657.0,1.0
p_pain[1058],0.646,0.058,0.537,0.752,0.001,0.001,6227.0,4927.0,1.0
p_pain[1059],0.946,0.024,0.902,0.987,0.0,0.0,10998.0,6752.0,1.0
p_pain[1060],0.852,0.041,0.778,0.928,0.0,0.0,11123.0,7013.0,1.0
p_pain[1061],0.718,0.033,0.661,0.783,0.0,0.0,11443.0,6624.0,1.0
p_pain[1062],0.986,0.01,0.967,0.999,0.0,0.0,8188.0,6657.0,1.0
p_pain[1063],0.993,0.006,0.983,1.0,0.0,0.0,9351.0,6746.0,1.0
p_pain[1064],0.968,0.02,0.931,0.996,0.0,0.0,11209.0,6993.0,1.0
p_pain[1065],0.996,0.004,0.988,1.0,0.0,0.0,7194.0,6545.0,1.0
p_pain[1066],0.995,0.005,0.986,1.0,0.0,0.0,7951.0,6560.0,1.0
p_pain[1067],0.987,0.01,0.97,0.999,0.0,0.0,7433.0,6571.0,1.0
p_pain[1068],0.988,0.009,0.971,1.0,0.0,0.0,7200.0,6545.0,1.0
p_pain[1069],0.765,0.088,0.603,0.913,0.001,0.001,6354.0,5058.0,1.0
p_pain[1070],0.75,0.034,0.689,0.815,0.0,0.0,8416.0,6729.0,1.0
